sentence_id,Verdict,score,Text,reasoning
16769,1,0.0,"For example, as I have said, we have added some four million jobs in the last seventeen months.","##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''For example, as I have said, we have added some four million jobs in the last seventeen months.'''"",  ""input"": ""For example, as I have said, we have added some four million jobs in the last seventeen months.""}```#####"
17858,1,0.0,Today it is up a plus 4 percent.,"This sentence is too vague to be fact-checked. It does not specify what is up 4 percent, and therefore it is not check-worthy."
18096,1,0.0,"As a matter of fact, this is a global effort.",This statement is subjective and does not contain any factual claims that can be verified.
27709,1,0.0,In Egypt we stood on the side of democracy.,This is a subjective statement. It is not factual and cannot be verified with publicly available information.
19868,1,0.0,That's one of the big reasons I vetoed it.,"This statement is incomplete and lacks context, making it impossible to determine if it is check-worthy or not."
2869,1,0.0,"As a matter of fact, uh - I've never advocated any cut of $15 billion in our defense budget.","This is a direct quote from a person, and it is factual. It is not check-worthy because it is a statement of fact that is not salient to the general public, and it does not contain any statistics or historical information that could be fact-checked."
27665,1,0.0,"No, it's not time to divorce a nation on Earth that has 100 nuclear weapons and is on the way to double that at some point, a nation that has serious threats from terrorist groups within its nation, as I indicated before, the Taliban, Haqqani Network.",This statement is subjective and contains no factual claims that can be verified with publicly available information.
23414,1,0.0,I have a plan to cover those folks.,This sentence is too vague to be fact-checked. It does not contain any factual claims that can be verified with publicly available information.
27673,1,0.0,And I -- I don't blame the administration for the fact that the relationship with Pakistan is strained.,"This is a subjective statement, expressing the speaker's opinion on the relationship between the US and Pakistan."
5552,1,0.0,"Exxon Mobil, and other oil companies, for example, would get an additional $4 billion in tax breaks.","##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''Exxon Mobil, and other oil companies, for example, would get an additional $4 billion in tax breaks.'''"",  ""input"": ""Exxon Mobil, and other oil companies, for example, would get an additional $4 billion in tax breaks.""}"
27062,1,0.0,"And so everything we're doing, we're doing in consultation with our partners in the region, including Israel which obviously has a huge interest in seeing what happens in Syria; coordinating with Turkey and other countries in the region that have a great interest in this.",This sentence is a statement of intent and does not contain any factual claims that can be checked.
6041,1,0.0,"Free trade between ourselves and Colombia, I just recited to you the benefits of concluding that agreement, a billion dollars of American dollars that could have gone to creating jobs and businesses in the United States, opening up those markets.","##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''Free trade between ourselves and Colombia, I just recited to you the benefits of concluding that agreement, a billion dollars of American dollars that could have gone to creating jobs and businesses in the United States, opening up those markets.'''"",  ""input"": ""Free trade between ourselves and Colombia,"
16764,1,0.0,"In addition, the jobs would not be available right now.","This is a subjective statement about the availability of jobs, which is not factual and not salient to the general public."
19144,1,0.0,"I supported the V-chip so that parents would be able to control what their kids watch on television when they're young, along with the ratings systems for television and educational television.",This statement is a subjective statement of support for a policy. It does not contain any factual claims that can be checked.
2200,1,0.0,Benefits were not affected at all.,"This is a subjective statement, as it is unclear what benefits the speaker is referring to. Without this context, it is impossible to fact-check this statement."
15816,1,0.0,He is the one who has gotten us that first arms control agreement.,"This is a subjective statement, as it is not clear who 'he' is referring to, and whether the statement is factual or not."
22556,1,0.0,"Now, the three things they try to say I've changed position on are the Patriot Act; I haven't.","This is a statement of fact, and the speaker is denying that they have changed their position on the Patriot Act. There is no factual claim to check here."
13917,1,0.0,And I got a long history of doing that.,"This is a subjective statement about the speaker's history, which is not factual and not check-worthy."
18261,1,0.0,"And the reason he didn't is, he said -- he wrote in his book -- because there was no viable exit strategy.",This statement is not check-worthy because it is a quote from a book and does not contain any factual information that can be verified with publicly available information.
7339,1,0.0,This is a president who has not met with the civil rights leadership of our country.,"##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''This is a president who has not met with the civil rights leadership of our country.'''"",  ""input"": ""This is a president who has not met with the civil rights leadership of our country.""}```##### Davinci's response:"
8876,1,0.0,"We have also provided in our program for a $4 billion Community Trust Fund, and we've told you where the money is coming from.","##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''We have also provided in our program for a $4 billion Community Trust Fund, and we've told you where the money is coming from.'''"",  ""input"": ""We have also provided in our program for a $4 billion Community Trust Fund, and we've told you where the"
20466,1,0.0,The administration did not deal with it.,This statement is too vague to be fact-checked. It does not contain any factual claim that can be verified with publicly available information.
30097,1,0.0,"We're working with our friends in the Middle East, many of which, as you know, are Muslim majority nations.",This statement is factual but not salient to the general public. It is a statement of fact that does not contain any information that would be considered check-worthy.
32664,1,0.0,She talks in favor of the rebels.,This statement is subjective and does not contain any factual claims that can be verified.
8465,1,0.0,It was killed in the Rules Committee.,"This statement is too vague to be fact-checked. The subject of the sentence is not clearly defined, and the phrase 'killed in the Rules Committee' lacks context, making it difficult to determine what specific fact could be checked."
9018,1,0.0,"And I have said freely, all over this country, that it was a mistake for me or anyone to ever try to put the Judeo-Christian heritage of this country, important as it is, and important as my religious faith is to me - it's a very deeply personal matter.","This is a subjective statement about the speaker's personal beliefs and opinions, and does not contain any factual claims that can be verified."
23636,1,0.0,My opponent voted against the ban.,This statement is subjective and does not contain any factual information that can be verified.
14179,1,0.0,"But I was wrong because I thought the tax compromise, going along with 1 Democratic tax increase, would help the economy.",This is a subjective statement about the speaker's opinion on the tax compromise. It is not factual and does not contain any check-worthy claims.
5660,1,0.0,I oppose subsidies for ethanol because I thought it distorted the market and created inflation; Senator Obama supported those subsidies.,"##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''I oppose subsidies for ethanol because I thought it distorted the market and created inflation; Senator Obama supported those subsidies.'''"",  ""input"": ""I oppose subsidies for ethanol because I thought it distorted the market and created inflation; Senator"
33730,1,0.0,"And they actually fact checked, and they said I was right.","This sentence is not check-worthy because it is a statement about a fact-checking result, not a factual claim itself."
24757,1,0.0,"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.","##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.'''"",  ""input"": ""As president I have to be sure that those waivers, which we're approving all over the place"
14318,1,0.0,So we have a long history of having a lot of talented women.,This statement is subjective and does not contain any factual claims that can be verified.
13012,1,0.0,There are only three left.,This statement is too vague to be fact-checked. It does not provide enough context to determine what it is referring to.
29266,1,0.0,"We invested in a solar company, our country.","This statement is too vague to be fact-checked. It does not specify which country was invested in, or how much was invested. It is also unclear whether the speaker is referring to a personal investment or a government-led one."
20996,1,0.0,"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.","##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.'"
20757,1,0.0,He said in his speech he wants to make sure the right people get tax relief.,This statement is subjective and does not contain any factual claims that can be verified.
33022,1,0.0,"I think it's such a great question, because energy is under siege by the Obama administration.",This statement is subjective and contains an opinion. It does not contain any factual claims that can be verified.
3457,1,0.0,"But the point is -- the point is, we have finally seen Republicans and Democrats sitting down and negotiating together and coming up with a package.",This is a subjective statement about the actions of a group of people. It is not factual and does not contain any information that can be verified with publicly available information.
30160,1,0.0,The record does not show that.,"This sentence is not making a factual claim, it is expressing doubt or uncertainty."
32908,1,0.0,"She didn't answer it, because when Ambassador Stevens...",The sentence is incomplete and does not contain any factual claims.
25882,1,0.0,"I mean, we've cut defense spending too much in the first place.",This is a subjective statement expressing an opinion about defense spending.
7820,1,0.0,On the other hand we found that the bill got into the legislative difficulties and consequently no action was taken.,This statement is too vague to be fact-checked. It does not contain any specific claims that can be verified with publicly available information.
17023,1,0.0,"Governor Carter has embraced the record of the present Congress, dominated by his political party.",This is a subjective statement about Governor Carter's feelings towards the present Congress. It is not fact-checkable.
29965,1,0.0,"Because I settled that lawsuit with no admission of guilt, but that was a lawsuit brought against many real estate firms, and it's just one of those things.","This statement is subjective and contains no factual claims that are salient to the general public. The speaker is expressing their opinion about a lawsuit they were involved in, but they do not provide any concrete details about the lawsuit or its outcome. Therefore, it is not check-worthy."
32350,1,0.0,"It's been debunked, but it never stops him from saying whatever he wants to say.","This sentence is not factual, it is a subjective statement about someone's behavior."
23111,1,0.0,But it's less than 1 percent of the total cost of health care.,This is a trivial factual claim. The statement is not check-worthy because it does not contain any salient factual information that is relevant to the general public.
2510,1,0.0,And the choices we've made have been ones that ultimately are benefiting middle-class families all across the country.,This is a subjective statement that expresses the speaker's opinion about the impact of their choices. It cannot be fact-checked with publicly available information.
31962,1,0.0,We saw that firsthand when she was United States senator.,This is a subjective statement. It is not factual and does not contain any information that can be verified with publicly available information.
27393,1,0.0,Now we're changing to one conflict.,"This sentence is a statement of intent, not a factual claim that can be verified."
18142,1,0.0,More in July than June.,This is a trivial factual claim that is not salient to the general public.
12905,1,0.0,He says that he voted for the resolution.,"This is a subjective statement, as it is based on the person's own claim that they voted for the resolution. It is not check-worthy because it cannot be fact-checked using publicly available information."
4007,1,0.0,"Tragically, I was right: Nearly 300 Marines lost their lives in the bombing of the barracks.","##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''Tragically, I was right: Nearly 300 Marines lost their lives in the bombing of the barracks.'''"",  ""input"": ""Tragically, I was right: Nearly 300 Marines lost their lives in the bombing of the"
